日期,管制站,入境 / 出境,香港居民,內地訪客,其他訪客,總計
09-11-2021,港珠澳大橋,入境,99,11,15,125
09-11-2021,港珠澳大橋,出境,187,12,9,208
09-11-2021,落馬洲,入境,0,0,0,0
09-11-2021,落馬洲,出境,0,0,0,0
09-11-2021,文錦渡,入境,0,0,0,0
09-11-2021,文錦渡,出境,0,0,0,0
09-11-2021,沙頭角,入境,0,0,0,0
09-11-2021,沙頭角,出境,0,0,0,0
09-11-2021,深圳灣,入境,730,160,10,900
09-11-2021,深圳灣,出境,772,133,2,907
09-11-2021,中國客運碼頭,入境,0,0,0,0
09-11-2021,中國客運碼頭,出境,0,0,0,0
09-11-2021,港口管制,入境,0,0,0,0
09-11-2021,港口管制,出境,0,0,0,0
09-11-2021,啟德郵輪碼頭,入境,0,0,0,0
09-11-2021,啟德郵輪碼頭,出境,0,0,0,0
09-11-2021,港澳客輪碼頭,入境,0,0,0,0
09-11-2021,港澳客輪碼頭,出境,0,0,0,0
09-11-2021,屯門客運碼頭,入境,0,0,0,0
09-11-2021,屯門客運碼頭,出境,0,0,0,0
10-11-2021,機場,入境,1073,10,52,1135
10-11-2021,機場,出境,1093,10,53,1156
10-11-2021,高鐵西九龍,入境,0,0,0,0
10-11-2021,高鐵西九龍,出境,0,0,0,0
10-11-2021,紅磡,入境,0,0,0,0
10-11-2021,紅磡,出境,0,0,0,0
10-11-2021,羅湖,入境,0,0,0,0
10-11-2021,羅湖,出境,0,0,0,0
10-11-2021,落馬洲支線,入境,0,0,0,0
10-11-2021,落馬洲支線,出境,0,0,0,0
10-11-2021,香園圍,入境,0,0,0,0
10-11-2021,香園圍,出境,0,0,0,0
10-11-2021,港珠澳大橋,入境,120,9,11,140
10-11-2021,港珠澳大橋,出境,204,17,8,229
10-11-2021,落馬洲,入境,0,0,0,0
10-11-2021,落馬洲,出境,0,0,0,0
10-11-2021,文錦渡,入境,0,0,0,0
10-11-2021,文錦渡,出境,0,0,0,0
10-11-2021,沙頭角,入境,0,0,0,0
10-11-2021,沙頭角,出境,0,0,0,0
10-11-2021,深圳灣,入境,1003,199,11,1213
10-11-2021,深圳灣,出境,827,114,4,945
10-11-2021,中國客運碼頭,入境,0,0,0,0
10-11-2021,中國客運碼頭,出境,0,0,0,0
10-11-2021,港口管制,入境,0,0,0,0
10-11-2021,港口管制,出境,0,0,0,0
10-11-2021,啟德郵輪碼頭,入境,1239,0,0,1239
10-11-2021,啟德郵輪碼頭,出境,1517,0,0,1517
10-11-2021,港澳客輪碼頭,入境,0,0,0,0
10-11-2021,港澳客輪碼頭,出境,0,0,0,0
10-11-2021,屯門客運碼頭,入境,0,0,0,0
10-11-2021,屯門客運碼頭,出境,0,0,0,0
11-11-2021,機場,入境,689,6,36,731
11-11-2021,機場,出境,589,28,27,644
11-11-2021,高鐵西九龍,入境,0,0,0,0
11-11-2021,高鐵西九龍,出境,0,0,0,0
11-11-2021,紅磡,入境,0,0,0,0
11-11-2021,紅磡,出境,0,0,0,0
11-11-2021,羅湖,入境,0,0,0,0
11-11-2021,羅湖,出境,0,0,0,0
11-11-2021,落馬洲支線,入境,0,0,0,0
11-11-2021,落馬洲支線,出境,0,0,0,0
11-11-2021,香園圍,入境,0,0,0,0
11-11-2021,香園圍,出境,0,0,0,0
11-11-2021,港珠澳大橋,入境,124,7,6,137
11-11-2021,港珠澳大橋,出境,188,9,3,200
11-11-2021,落馬洲,入境,0,0,0,0
11-11-2021,落馬洲,出境,0,0,0,0
11-11-2021,文錦渡,入境,0,0,0,0
11-11-2021,文錦渡,出境,0,0,0,0
11-11-2021,沙頭角,入境,0,0,0,0
11-11-2021,沙頭角,出境,0,0,0,0
11-11-2021,深圳灣,入境,772,194,7,973
11-11-2021,深圳灣,出境,539,134,2,675
11-11-2021,中國客運碼頭,入境,0,0,0,0
11-11-2021,中國客運碼頭,出境,0,0,0,0
11-11-2021,港口管制,入境,0,0,0,0
11-11-2021,港口管制,出境,0,0,0,0
11-11-2021,啟德郵輪碼頭,入境,0,0,0,0
11-11-2021,啟德郵輪碼頭,出境,1250,0,0,1250
11-11-2021,港澳客輪碼頭,入境,0,0,0,0
11-11-2021,港澳客輪碼頭,出境,0,0,0,0
11-11-2021,屯門客運碼頭,入境,0,0,0,0
11-11-2021,屯門客運碼頭,出境,0,0,0,0
12-11-2021,機場,入境,825,15,68,908
12-11-2021,機場,出境,943,21,55,1019
12-11-2021,高鐵西九龍,入境,0,0,0,0
12-11-2021,高鐵西九龍,出境,0,0,0,0
12-11-2021,紅磡,入境,0,0,0,0
12-11-2021,紅磡,出境,0,0,0,0
12-11-2021,羅湖,入境,0,0,0,0
12-11-2021,羅湖,出境,0,0,0,0
12-11-2021,落馬洲支線,入境,0,0,0,0
12-11-2021,落馬洲支線,出境,0,0,0,0
12-11-2021,香園圍,入境,0,0,0,0
12-11-2021,香園圍,出境,0,0,0,0
12-11-2021,港珠澳大橋,入境,85,16,12,113
12-11-2021,港珠澳大橋,出境,136,16,8,160
12-11-2021,落馬洲,入境,0,0,0,0
12-11-2021,落馬洲,出境,0,0,0,0
12-11-2021,文錦渡,入境,0,0,0,0
12-11-2021,文錦渡,出境,0,0,0,0
12-11-2021,沙頭角,入境,0,0,0,0
12-11-2021,沙頭角,出境,0,0,0,0
12-11-2021,深圳灣,入境,696,167,8,871
12-11-2021,深圳灣,出境,665,99,1,765
12-11-2021,中國客運碼頭,入境,0,0,0,0
12-11-2021,中國客運碼頭,出境,0,0,0,0
12-11-2021,港口管制,入境,0,0,0,0
12-11-2021,港口管制,出境,0,0,0,0
12-11-2021,啟德郵輪碼頭,入境,1517,0,0,1517
12-11-2021,啟德郵輪碼頭,出境,1617,0,0,1617
12-11-2021,港澳客輪碼頭,入境,0,0,0,0
12-11-2021,港澳客輪碼頭,出境,0,0,0,0
12-11-2021,屯門客運碼頭,入境,0,0,0,0
12-11-2021,屯門客運碼頭,出境,0,0,0,0
13-11-2021,機場,入境,399,11,35,445
13-11-2021,機場,出境,885,20,33,938
13-11-2021,高鐵西九龍,入境,0,0,0,0
13-11-2021,高鐵西九龍,出境,0,0,0,0
13-11-2021,紅磡,入境,0,0,0,0
13-11-2021,紅磡,出境,0,0,0,0
13-11-2021,羅湖,入境,0,0,0,0
13-11-2021,羅湖,出境,0,0,0,0
13-11-2021,落馬洲支線,入境,0,0,0,0
13-11-2021,落馬洲支線,出境,0,0,0,0
13-11-2021,香園圍,入境,0,0,0,0
13-11-2021,香園圍,出境,0,0,0,0
13-11-2021,港珠澳大橋,入境,81,24,8,113
13-11-2021,港珠澳大橋,出境,168,25,1,194
13-11-2021,落馬洲,入境,0,0,0,0
13-11-2021,落馬洲,出境,0,0,0,0
13-11-2021,文錦渡,入境,0,0,0,0
13-11-2021,文錦渡,出境,0,0,0,0
13-11-2021,沙頭角,入境,0,0,0,0
13-11-2021,沙頭角,出境,0,0,0,0
13-11-2021,深圳灣,入境,627,211,11,849
13-11-2021,深圳灣,出境,650,104,8,762
13-11-2021,中國客運碼頭,入境,0,0,0,0
13-11-2021,中國客運碼頭,出境,0,0,0,0
13-11-2021,港口管制,入境,0,0,0,0
13-11-2021,港口管制,出境,0,0,0,0
13-11-2021,啟德郵輪碼頭,入境,0,0,0,0
13-11-2021,啟德郵輪碼頭,出境,0,0,0,0
13-11-2021,港澳客輪碼頭,入境,0,0,0,0
13-11-2021,港澳客輪碼頭,出境,0,0,0,0
13-11-2021,屯門客運碼頭,入境,0,0,0,0
13-11-2021,屯門客運碼頭,出境,0,0,0,0
14-11-2021,機場,入境,1333,30,90,1453
14-11-2021,機場,出境,1472,34,74,1580
14-11-2021,高鐵西九龍,入境,0,0,0,0
14-11-2021,高鐵西九龍,出境,0,0,0,0
14-11-2021,紅磡,入境,0,0,0,0
14-11-2021,紅磡,出境,0,0,0,0
14-11-2021,羅湖,入境,0,0,0,0
14-11-2021,羅湖,出境,0,0,0,0
14-11-2021,落馬洲支線,入境,0,0,0,0
14-11-2021,落馬洲支線,出境,0,0,0,0
14-11-2021,香園圍,入境,0,0,0,0
14-11-2021,香園圍,出境,0,0,0,0
14-11-2021,港珠澳大橋,入境,112,12,15,139
14-11-2021,港珠澳大橋,出境,133,30,12,175
14-11-2021,落馬洲,入境,0,0,0,0
14-11-2021,落馬洲,出境,0,0,0,0
14-11-2021,文錦渡,入境,0,0,0,0
14-11-2021,文錦渡,出境,0,0,0,0
14-11-2021,沙頭角,入境,0,0,0,0
14-11-2021,沙頭角,出境,0,0,0,0
14-11-2021,深圳灣,入境,832,139,9,980
14-11-2021,深圳灣,出境,438,134,1,573
14-11-2021,中國客運碼頭,入境,0,0,0,0
14-11-2021,中國客運碼頭,出境,0,0,0,0
14-11-2021,港口管制,入境,0,0,0,0
14-11-2021,港口管制,出境,0,0,0,0
14-11-2021,啟德郵輪碼頭,入境,2867,0,0,2867
14-11-2021,啟德郵輪碼頭,出境,2393,0,0,2393
14-11-2021,港澳客輪碼頭,入境,0,0,0,0
14-11-2021,港澳客輪碼頭,出境,0,0,0,0
14-11-2021,屯門客運碼頭,入境,0,0,0,0
14-11-2021,屯門客運碼頭,出境,0,0,0,0
15-11-2021,機場,入境,703,5,56,764
15-11-2021,機場,出境,791,162,32,985
15-11-2021,高鐵西九龍,入境,0,0,0,0
15-11-2021,高鐵西九龍,出境,0,0,0,0
15-11-2021,紅磡,入境,0,0,0,0
15-11-2021,紅磡,出境,0,0,0,0
15-11-2021,羅湖,入境,0,0,0,0
15-11-2021,羅湖,出境,0,0,0,0
15-11-2021,落馬洲支線,入境,0,0,0,0
15-11-2021,落馬洲支線,出境,0,0,0,0
15-11-2021,香園圍,入境,0,0,0,0
15-11-2021,香園圍,出境,0,0,0,0
15-11-2021,港珠澳大橋,入境,81,12,13,106
15-11-2021,港珠澳大橋,出境,189,34,6,229
15-11-2021,落馬洲,入境,0,0,0,0
15-11-2021,落馬洲,出境,0,0,0,0
15-11-2021,文錦渡,入境,0,0,0,0
15-11-2021,文錦渡,出境,0,0,0,0
15-11-2021,沙頭角,入境,0,0,0,0
15-11-2021,沙頭角,出境,0,0,0,0
15-11-2021,深圳灣,入境,853,151,5,1009
15-11-2021,深圳灣,出境,727,251,0,978
15-11-2021,中國客運碼頭,入境,0,0,0,0
15-11-2021,中國客運碼頭,出境,0,0,0,0
15-11-2021,港口管制,入境,0,0,0,0
15-11-2021,港口管制,出境,0,0,0,0
15-11-2021,啟德郵輪碼頭,入境,0,0,0,0
15-11-2021,啟德郵輪碼頭,出境,0,0,0,0
15-11-2021,港澳客輪碼頭,入境,0,0,0,0
15-11-2021,港澳客輪碼頭,出境,0,0,0,0
15-11-2021,屯門客運碼頭,入境,0,0,0,0
15-11-2021,屯門客運碼頭,出境,0,0,0,0
16-11-2021,機場,入境,600,8,37,645
16-11-2021,機場,出境,1122,74,55,1251
16-11-2021,高鐵西九龍,入境,0,0,0,0
16-11-2021,高鐵西九龍,出境,0,0,0,0
16-11-2021,紅磡,入境,0,0,0,0
16-11-2021,紅磡,出境,0,0,0,0
16-11-2021,羅湖,入境,0,0,0,0
16-11-2021,羅湖,出境,0,0,0,0
16-11-2021,落馬洲支線,入境,0,0,0,0
16-11-2021,落馬洲支線,出境,0,0,0,0
16-11-2021,香園圍,入境,0,0,0,0
16-11-2021,香園圍,出境,0,0,0,0
16-11-2021,港珠澳大橋,入境,90,8,13,111
16-11-2021,港珠澳大橋,出境,173,25,4,202
16-11-2021,落馬洲,入境,0,0,0,0
16-11-2021,落馬洲,出境,0,0,0,0
16-11-2021,文錦渡,入境,0,0,0,0
16-11-2021,文錦渡,出境,0,0,0,0
16-11-2021,沙頭角,入境,0,0,0,0
16-11-2021,沙頭角,出境,0,0,0,0
16-11-2021,深圳灣,入境,820,147,9,976
16-11-2021,深圳灣,出境,806,150,3,959
16-11-2021,中國客運碼頭,入境,0,0,0,0
16-11-2021,中國客運碼頭,出境,0,0,0,0
16-11-2021,港口管制,入境,0,0,0,0
16-11-2021,港口管制,出境,0,0,0,0
16-11-2021,啟德郵輪碼頭,入境,0,0,0,0
16-11-2021,啟德郵輪碼頭,出境,0,0,0,0
16-11-2021,港澳客輪碼頭,入境,0,0,0,0
16-11-2021,港澳客輪碼頭,出境,0,0,0,0
16-11-2021,屯門客運碼頭,入境,0,0,0,0
16-11-2021,屯門客運碼頭,出境,0,0,0,0
17-11-2021,機場,入境,1115,20,88,1223
17-11-2021,機場,出境,983,63,54,1100
17-11-2021,高鐵西九龍,入境,0,0,0,0
17-11-2021,高鐵西九龍,出境,0,0,0,0
17-11-2021,紅磡,入境,0,0,0,0
17-11-2021,紅磡,出境,0,0,0,0
17-11-2021,羅湖,入境,0,0,0,0
17-11-2021,羅湖,出境,0,0,0,0
17-11-2021,落馬洲支線,入境,0,0,0,0
17-11-2021,落馬洲支線,出境,0,0,0,0
17-11-2021,香園圍,入境,0,0,0,0
17-11-2021,香園圍,出境,0,0,0,0
17-11-2021,港珠澳大橋,入境,90,11,10,111
17-11-2021,港珠澳大橋,出境,138,19,11,168
17-11-2021,落馬洲,入境,0,0,0,0
17-11-2021,落馬洲,出境,0,0,0,0
17-11-2021,文錦渡,入境,0,0,0,0
17-11-2021,文錦渡,出境,0,0,0,0
17-11-2021,沙頭角,入境,0,0,0,0
17-11-2021,沙頭角,出境,0,0,0,0
17-11-2021,深圳灣,入境,819,126,14,959
17-11-2021,深圳灣,出境,700,88,4,792
17-11-2021,中國客運碼頭,入境,0,0,0,0
17-11-2021,中國客運碼頭,出境,0,0,0,0
17-11-2021,港口管制,入境,0,0,0,0
17-11-2021,港口管制,出境,0,0,0,0
17-11-2021,啟德郵輪碼頭,入境,1213,0,0,1213
17-11-2021,啟德郵輪碼頭,出境,1492,0,0,1492
17-11-2021,港澳客輪碼頭,入境,0,0,0,0
17-11-2021,港澳客輪碼頭,出境,0,0,0,0
17-11-2021,屯門客運碼頭,入境,0,0,0,0
17-11-2021,屯門客運碼頭,出境,0,0,0,0
18-11-2021,機場,入境,740,12,37,789
18-11-2021,機場,出境,710,30,46,786
18-11-2021,高鐵西九龍,入境,0,0,0,0
18-11-2021,高鐵西九龍,出境,0,0,0,0
18-11-2021,紅磡,入境,0,0,0,0
18-11-2021,紅磡,出境,0,0,0,0
18-11-2021,羅湖,入境,0,0,0,0
18-11-2021,羅湖,出境,0,0,0,0
18-11-2021,落馬洲支線,入境,0,0,0,0
18-11-2021,落馬洲支線,出境,0,0,0,0
18-11-2021,香園圍,入境,0,0,0,0
18-11-2021,香園圍,出境,0,0,0,0
18-11-2021,港珠澳大橋,入境,108,10,13,131
18-11-2021,港珠澳大橋,出境,142,17,7,166
18-11-2021,落馬洲,入境,0,0,0,0
18-11-2021,落馬洲,出境,0,0,0,0
18-11-2021,文錦渡,入境,0,0,0,0
18-11-2021,文錦渡,出境,0,0,0,0
18-11-2021,沙頭角,入境,0,0,0,0
18-11-2021,沙頭角,出境,0,0,0,0
18-11-2021,深圳灣,入境,834,109,9,952
18-11-2021,深圳灣,出境,635,105,3,743
18-11-2021,中國客運碼頭,入境,0,0,0,0
18-11-2021,中國客運碼頭,出境,0,0,0,0
18-11-2021,港口管制,入境,0,0,0,0
18-11-2021,港口管制,出境,0,0,0,0
18-11-2021,啟德郵輪碼頭,入境,1180,0,0,1180
18-11-2021,啟德郵輪碼頭,出境,1124,0,0,1124
18-11-2021,港澳客輪碼頭,入境,0,0,0,0
18-11-2021,港澳客輪碼頭,出境,0,0,0,0
18-11-2021,屯門客運碼頭,入境,0,0,0,0
18-11-2021,屯門客運碼頭,出境,0,0,0,0
19-11-2021,機場,入境,736,9,43,788
19-11-2021,機場,出境,944,24,46,1014
19-11-2021,高鐵西九龍,入境,0,0,0,0
19-11-2021,高鐵西九龍,出境,0,0,0,0
19-11-2021,紅磡,入境,0,0,0,0
19-11-2021,紅磡,出境,0,0,0,0
19-11-2021,羅湖,入境,0,0,0,0
19-11-2021,羅湖,出境,0,0,0,0
19-11-2021,落馬洲支線,入境,0,0,0,0
19-11-2021,落馬洲支線,出境,0,0,0,0
19-11-2021,香園圍,入境,0,0,0,0
19-11-2021,香園圍,出境,0,0,0,0
19-11-2021,港珠澳大橋,入境,87,6,14,107
19-11-2021,港珠澳大橋,出境,128,21,11,160
19-11-2021,落馬洲,入境,0,0,0,0
19-11-2021,落馬洲,出境,0,0,0,0
19-11-2021,文錦渡,入境,0,0,0,0
19-11-2021,文錦渡,出境,0,0,0,0
19-11-2021,沙頭角,入境,0,0,0,0
19-11-2021,沙頭角,出境,0,0,0,0
19-11-2021,深圳灣,入境,742,147,5,894
19-11-2021,深圳灣,出境,574,108,2,684
19-11-2021,中國客運碼頭,入境,0,0,0,0
19-11-2021,中國客運碼頭,出境,0,0,0,0
19-11-2021,港口管制,入境,0,0,0,0
19-11-2021,港口管制,出境,0,0,0,0
19-11-2021,啟德郵輪碼頭,入境,1492,0,0,1492
19-11-2021,啟德郵輪碼頭,出境,1654,0,0,1654
19-11-2021,港澳客輪碼頭,入境,0,0,0,0
19-11-2021,港澳客輪碼頭,出境,0,0,0,0
19-11-2021,屯門客運碼頭,入境,0,0,0,0
19-11-2021,屯門客運碼頭,出境,0,0,0,0
20-11-2021,機場,入境,639,19,32,690
20-11-2021,機場,出境,1092,21,45,1158
20-11-2021,高鐵西九龍,入境,0,0,0,0
20-11-2021,高鐵西九龍,出境,0,0,0,0
20-11-2021,紅磡,入境,0,0,0,0
20-11-2021,紅磡,出境,0,0,0,0
20-11-2021,羅湖,入境,0,0,0,0
20-11-2021,羅湖,出境,0,0,0,0
20-11-2021,落馬洲支線,入境,0,0,0,0
20-11-2021,落馬洲支線,出境,0,0,0,0
20-11-2021,香園圍,入境,0,0,0,0
20-11-2021,香園圍,出境,0,0,0,0
20-11-2021,港珠澳大橋,入境,88,15,12,115
20-11-2021,港珠澳大橋,出境,149,17,8,174
20-11-2021,落馬洲,入境,0,0,0,0
20-11-2021,落馬洲,出境,0,0,0,0
20-11-2021,文錦渡,入境,0,0,0,0
20-11-2021,文錦渡,出境,0,0,0,0
20-11-2021,沙頭角,入境,0,0,0,0
20-11-2021,沙頭角,出境,0,0,0,0
20-11-2021,深圳灣,入境,727,192,1,920
20-11-2021,深圳灣,出境,727,110,6,843
20-11-2021,中國客運碼頭,入境,0,0,0,0
20-11-2021,中國客運碼頭,出境,0,0,0,0
20-11-2021,港口管制,入境,0,0,0,0
20-11-2021,港口管制,出境,0,0,0,0
20-11-2021,啟德郵輪碼頭,入境,0,0,0,0
20-11-2021,啟德郵輪碼頭,出境,0,0,0,0
20-11-2021,港澳客輪碼頭,入境,0,0,0,0
20-11-2021,港澳客輪碼頭,出境,0,0,0,0
20-11-2021,屯門客運碼頭,入境,0,0,0,0
20-11-2021,屯門客運碼頭,出境,0,0,0,0
21-11-2021,機場,入境,1051,15,37,1103
21-11-2021,機場,出境,1337,27,53,1417
21-11-2021,高鐵西九龍,入境,0,0,0,0
21-11-2021,高鐵西九龍,出境,0,0,0,0
21-11-2021,紅磡,入境,0,0,0,0
21-11-2021,紅磡,出境,0,0,0,0
21-11-2021,羅湖,入境,0,0,0,0
21-11-2021,羅湖,出境,0,0,0,0
21-11-2021,落馬洲支線,入境,0,0,0,0
21-11-2021,落馬洲支線,出境,0,0,0,0
21-11-2021,香園圍,入境,0,0,0,0
21-11-2021,香園圍,出境,0,0,0,0
21-11-2021,港珠澳大橋,入境,97,9,18,124
21-11-2021,港珠澳大橋,出境,79,13,3,95
21-11-2021,落馬洲,入境,0,0,0,0
21-11-2021,落馬洲,出境,0,0,0,0
21-11-2021,文錦渡,入境,0,0,0,0
21-11-2021,文錦渡,出境,0,0,0,0
21-11-2021,沙頭角,入境,0,0,0,0
21-11-2021,沙頭角,出境,0,0,0,0
21-11-2021,深圳灣,入境,864,157,7,1028
21-11-2021,深圳灣,出境,456,102,2,560
21-11-2021,中國客運碼頭,入境,0,0,0,0
21-11-2021,中國客運碼頭,出境,0,0,0,0
21-11-2021,港口管制,入境,0,0,0,0
21-11-2021,港口管制,出境,0,0,0,0
21-11-2021,啟德郵輪碼頭,入境,2778,0,0,2778
21-11-2021,啟德郵輪碼頭,出境,2498,0,0,2498
21-11-2021,港澳客輪碼頭,入境,0,0,0,0
21-11-2021,港澳客輪碼頭,出境,0,0,0,0
21-11-2021,屯門客運碼頭,入境,0,0,0,0
21-11-2021,屯門客運碼頭,出境,0,0,0,0
22-11-2021,機場,入境,516,4,29,549
22-11-2021,機場,出境,719,7,31,757
22-11-2021,高鐵西九龍,入境,0,0,0,0
22-11-2021,高鐵西九龍,出境,0,0,0,0
22-11-2021,紅磡,入境,0,0,0,0
22-11-2021,紅磡,出境,0,0,0,0
22-11-2021,羅湖,入境,0,0,0,0
22-11-2021,羅湖,出境,0,0,0,0
22-11-2021,落馬洲支線,入境,0,0,0,0
22-11-2021,落馬洲支線,出境,0,0,0,0
22-11-2021,香園圍,入境,0,0,0,0
22-11-2021,香園圍,出境,0,0,0,0
22-11-2021,港珠澳大橋,入境,102,4,8,114
22-11-2021,港珠澳大橋,出境,139,12,8,159
22-11-2021,落馬洲,入境,0,0,0,0
22-11-2021,落馬洲,出境,0,0,0,0
22-11-2021,文錦渡,入境,0,0,0,0
22-11-2021,文錦渡,出境,0,0,0,0
22-11-2021,沙頭角,入境,0,0,0,0
22-11-2021,沙頭角,出境,0,0,0,0
22-11-2021,深圳灣,入境,1105,100,9,1214
22-11-2021,深圳灣,出境,944,75,2,1021
22-11-2021,中國客運碼頭,入境,0,0,0,0
22-11-2021,中國客運碼頭,出境,0,0,0,0
22-11-2021,港口管制,入境,0,0,0,0
22-11-2021,港口管制,出境,0,0,0,0
22-11-2021,啟德郵輪碼頭,入境,0,0,0,0
22-11-2021,啟德郵輪碼頭,出境,0,0,0,0
22-11-2021,港澳客輪碼頭,入境,0,0,0,0
22-11-2021,港澳客輪碼頭,出境,0,0,0,0
22-11-2021,屯門客運碼頭,入境,0,0,0,0
22-11-2021,屯門客運碼頭,出境,0,0,0,0
23-11-2021,機場,入境,438,2,34,474
23-11-2021,機場,出境,1127,29,49,1205
23-11-2021,高鐵西九龍,入境,0,0,0,0
23-11-2021,高鐵西九龍,出境,0,0,0,0
23-11-2021,紅磡,入境,0,0,0,0
23-11-2021,紅磡,出境,0,0,0,0
23-11-2021,羅湖,入境,0,0,0,0
23-11-2021,羅湖,出境,0,0,0,0
23-11-2021,落馬洲支線,入境,0,0,0,0
23-11-2021,落馬洲支線,出境,0,0,0,0
23-11-2021,香園圍,入境,0,0,0,0
23-11-2021,香園圍,出境,0,0,0,0
23-11-2021,港珠澳大橋,入境,88,4,6,98
23-11-2021,港珠澳大橋,出境,132,10,7,149
23-11-2021,落馬洲,入境,0,0,0,0
23-11-2021,落馬洲,出境,0,0,0,0
23-11-2021,文錦渡,入境,0,0,0,0
23-11-2021,文錦渡,出境,0,0,0,0
23-11-2021,沙頭角,入境,0,0,0,0
23-11-2021,沙頭角,出境,0,0,0,0
23-11-2021,深圳灣,入境,1133,146,11,1290
23-11-2021,深圳灣,出境,903,121,2,1026
23-11-2021,中國客運碼頭,入境,0,0,0,0
23-11-2021,中國客運碼頭,出境,0,0,0,0
23-11-2021,港口管制,入境,0,0,0,0
23-11-2021,港口管制,出境,0,0,0,0
23-11-2021,啟德郵輪碼頭,入境,0,0,0,0
23-11-2021,啟德郵輪碼頭,出境,0,0,0,0
23-11-2021,港澳客輪碼頭,入境,0,0,0,0
23-11-2021,港澳客輪碼頭,出境,0,0,0,0
23-11-2021,屯門客運碼頭,入境,0,0,0,0
23-11-2021,屯門客運碼頭,出境,0,0,0,0
24-11-2021,機場,入境,1128,12,56,1196
24-11-2021,機場,出境,856,14,41,911
24-11-2021,高鐵西九龍,入境,0,0,0,0
24-11-2021,高鐵西九龍,出境,0,0,0,0
24-11-2021,紅磡,入境,0,0,0,0
24-11-2021,紅磡,出境,0,0,0,0
24-11-2021,羅湖,入境,0,0,0,0
24-11-2021,羅湖,出境,0,0,0,0
24-11-2021,落馬洲支線,入境,0,0,0,0
24-11-2021,落馬洲支線,出境,0,0,0,0
24-11-2021,香園圍,入境,0,0,0,0
24-11-2021,香園圍,出境,0,0,0,0
24-11-2021,港珠澳大橋,入境,98,3,10,111
24-11-2021,港珠澳大橋,出境,134,8,5,147
24-11-2021,落馬洲,入境,0,0,0,0
24-11-2021,落馬洲,出境,0,0,0,0
24-11-2021,文錦渡,入境,0,0,0,0
24-11-2021,文錦渡,出境,0,0,0,0
24-11-2021,沙頭角,入境,0,0,0,0
24-11-2021,沙頭角,出境,0,0,0,0
24-11-2021,深圳灣,入境,1116,114,13,1243
24-11-2021,深圳灣,出境,917,88,4,1009
24-11-2021,中國客運碼頭,入境,0,0,0,0
24-11-2021,中國客運碼頭,出境,0,0,0,0
24-11-2021,港口管制,入境,0,0,0,0
24-11-2021,港口管制,出境,0,0,0,0
24-11-2021,啟德郵輪碼頭,入境,1236,0,0,1236
24-11-2021,啟德郵輪碼頭,出境,1472,0,0,1472
24-11-2021,港澳客輪碼頭,入境,0,0,0,0
24-11-2021,港澳客輪碼頭,出境,0,0,0,0
24-11-2021,屯門客運碼頭,入境,0,0,0,0
24-11-2021,屯門客運碼頭,出境,0,0,0,0
25-11-2021,機場,入境,733,8,48,789
25-11-2021,機場,出境,716,25,53,794
25-11-2021,高鐵西九龍,入境,0,0,0,0
25-11-2021,高鐵西九龍,出境,0,0,0,0
25-11-2021,紅磡,入境,0,0,0,0
25-11-2021,紅磡,出境,0,0,0,0
25-11-2021,羅湖,入境,0,0,0,0
25-11-2021,羅湖,出境,0,0,0,0
25-11-2021,落馬洲支線,入境,0,0,0,0
25-11-2021,落馬洲支線,出境,0,0,0,0
25-11-2021,香園圍,入境,0,0,0,0
25-11-2021,香園圍,出境,0,0,0,0
25-11-2021,港珠澳大橋,入境,113,5,11,129
25-11-2021,港珠澳大橋,出境,139,7,5,151
25-11-2021,落馬洲,入境,0,0,0,0
25-11-2021,落馬洲,出境,0,0,0,0
25-11-2021,文錦渡,入境,0,0,0,0
25-11-2021,文錦渡,出境,0,0,0,0
25-11-2021,沙頭角,入境,0,0,0,0
25-11-2021,沙頭角,出境,0,0,0,0
25-11-2021,深圳灣,入境,1120,155,8,1283
25-11-2021,深圳灣,出境,833,69,3,905
25-11-2021,中國客運碼頭,入境,0,0,0,0
25-11-2021,中國客運碼頭,出境,0,0,0,0
25-11-2021,港口管制,入境,0,0,0,0
25-11-2021,港口管制,出境,0,0,0,0
25-11-2021,啟德郵輪碼頭,入境,1262,0,0,1262
25-11-2021,啟德郵輪碼頭,出境,1165,0,0,1165
25-11-2021,港澳客輪碼頭,入境,0,0,0,0
25-11-2021,港澳客輪碼頭,出境,0,0,0,0
25-11-2021,屯門客運碼頭,入境,0,0,0,0
25-11-2021,屯門客運碼頭,出境,0,0,0,0
26-11-2021,機場,入境,724,12,42,778
26-11-2021,機場,出境,1274,12,66,1352
26-11-2021,高鐵西九龍,入境,0,0,0,0
26-11-2021,高鐵西九龍,出境,0,0,0,0
26-11-2021,紅磡,入境,0,0,0,0
26-11-2021,紅磡,出境,0,0,0,0
26-11-2021,羅湖,入境,0,0,0,0
26-11-2021,羅湖,出境,0,0,0,0
26-11-2021,落馬洲支線,入境,0,0,0,0
26-11-2021,落馬洲支線,出境,0,0,0,0
26-11-2021,香園圍,入境,0,0,0,0
26-11-2021,香園圍,出境,0,0,0,0
26-11-2021,港珠澳大橋,入境,115,9,11,135
26-11-2021,港珠澳大橋,出境,109,7,9,125
26-11-2021,落馬洲,入境,0,0,0,0
26-11-2021,落馬洲,出境,0,0,0,0
26-11-2021,文錦渡,入境,0,0,0,0
26-11-2021,文錦渡,出境,0,0,0,0
26-11-2021,沙頭角,入境,0,0,0,0
